event_id,customer_id,session_id,event_type,event_timestamp
E0006482,C01230,S002001,page_view,2024-03-20 09:00:00
E0006483,C01230,S002001,product_view,2024-03-20 09:01:00
E0006484,C01031,S002002,page_view,2025-11-05 09:00:00
E0006485,C01031,S002002,product_view,2025-11-05 09:03:00
E0006486,C01031,S002002,add_to_cart,2025-11-05 09:06:00
E0006487,C01031,S002002,checkout,2025-11-05 09:11:00
E0006488,C00077,S002003,page_view,2025-03-27 09:00:00
E0006489,C00077,S002003,product_view,2025-03-27 09:07:00
E0006490,C00077,S002003,add_to_cart,2025-03-27 09:18:00
E0006491,C01856,S002004,page_view,2025-07-07 09:00:00
E0006492,C01856,S002004,product_view,2025-07-07 09:04:00
E0006493,C01856,S002004,add_to_cart,2025-07-07 09:19:00
E0006494,C01856,S002004,checkout,2025-07-07 09:27:00
E0006495,C00873,S002005,page_view,2025-02-19 09:00:00
E0006496,C00873,S002005,product_view,2025-02-19 09:06:00
E0006497,C00873,S002005,add_to_cart,2025-02-19 09:07:00
E0006498,C00873,S002005,checkout,2025-02-19 09:22:00
E0006499,C00608,S002006,page_view,2024-01-22 09:00:00
E0006500,C00608,S002006,product_view,2024-01-22 09:13:00
E0006501,C00608,S002006,add_to_cart,2024-01-22 09:21:00
E0006502,C00608,S002006,checkout,2024-01-22 09:23:00
E0006503,C00797,S002007,page_view,2024-05-20 09:00:00
E0006504,C00797,S002007,product_view,2024-05-20 09:06:00
E0006505,C00069,S002008,page_view,2024-01-20 09:00:00
E0006506,C00069,S002008,product_view,2024-01-20 09:04:00
E0006507,C00069,S002008,add_to_cart,2024-01-20 09:11:00
E0006508,C00069,S002008,checkout,2024-01-20 09:17:00
E0006509,C01595,S002009,page_view,2025-05-01 09:00:00
E0006510,C01595,S002009,product_view,2025-05-01 09:11:00
E0006511,C01595,S002009,add_to_cart,2025-05-01 09:16:00
E0006512,C01595,S002009,checkout,2025-05-01 09:24:00
E0006513,C01595,S002009,purchase,2025-05-01 09:38:00
E0006514,C00552,S002010,page_view,2025-01-09 09:00:00
E0006515,C00552,S002010,product_view,2025-01-09 09:09:00
E0006516,C00098,S002011,page_view,2024-06-29 09:00:00
E0006517,C00098,S002011,product_view,2024-06-29 09:02:00
E0006518,C00326,S002012,page_view,2024-07-15 09:00:00
E0006519,C00326,S002012,product_view,2024-07-15 09:07:00
E0006520,C00326,S002012,add_to_cart,2024-07-15 09:21:00
E0006521,C00232,S002013,page_view,2024-04-05 09:00:00
E0006522,C00232,S002013,product_view,2024-04-05 09:03:00
E0006523,C00232,S002013,add_to_cart,2024-04-05 09:12:00
E0006524,C00232,S002013,checkout,2024-04-05 09:24:00
E0006525,C00232,S002013,purchase,2024-04-05 09:37:00
E0006526,C00314,S002014,page_view,2024-08-26 09:00:00
E0006527,C00314,S002014,product_view,2024-08-26 09:08:00
E0006528,C00314,S002014,add_to_cart,2024-08-26 09:09:00
E0006529,C00314,S002014,checkout,2024-08-26 09:17:00
E0006530,C00314,S002014,purchase,2024-08-26 09:26:00
E0006531,C00328,S002015,page_view,2024-06-05 09:00:00
E0006532,C00328,S002015,product_view,2024-06-05 09:10:00
E0006533,C00328,S002015,add_to_cart,2024-06-05 09:15:00
E0006534,C01954,S002016,page_view,2025-12-21 09:00:00
E0006535,C01954,S002016,product_view,2025-12-21 09:11:00
E0006536,C00158,S002017,page_view,2025-03-18 09:00:00
E0006537,C00158,S002017,product_view,2025-03-18 09:10:00
E0006538,C00158,S002017,add_to_cart,2025-03-18 09:16:00
E0006539,C00158,S002017,checkout,2025-03-18 09:26:00
E0006540,C00693,S002018,page_view,2024-08-18 09:00:00
E0006541,C00693,S002018,product_view,2024-08-18 09:06:00
E0006542,C00693,S002018,add_to_cart,2024-08-18 09:21:00
E0006543,C01908,S002019,page_view,2024-07-27 09:00:00
E0006544,C01908,S002019,product_view,2024-07-27 09:08:00
E0006545,C01908,S002019,add_to_cart,2024-07-27 09:13:00
E0006546,C01908,S002019,checkout,2024-07-27 09:21:00
E0006547,C01908,S002019,purchase,2024-07-27 09:33:00
E0006548,C01430,S002020,page_view,2025-05-08 09:00:00
E0006549,C01430,S002020,product_view,2025-05-08 09:07:00
E0006550,C01430,S002020,add_to_cart,2025-05-08 09:12:00
E0006551,C01649,S002021,page_view,2024-12-30 09:00:00
E0006552,C01649,S002021,product_view,2024-12-30 09:13:00
E0006553,C01649,S002021,add_to_cart,2024-12-30 09:16:00
E0006554,C01649,S002021,checkout,2024-12-30 09:21:00
E0006555,C01649,S002021,purchase,2024-12-30 09:24:00
E0006556,C00875,S002022,page_view,2024-09-23 09:00:00
E0006557,C00875,S002022,product_view,2024-09-23 09:03:00
E0006558,C00875,S002022,add_to_cart,2024-09-23 09:13:00
E0006559,C00470,S002023,page_view,2025-05-08 09:00:00
E0006560,C00470,S002023,product_view,2025-05-08 09:02:00
E0006561,C00470,S002023,add_to_cart,2025-05-08 09:13:00
E0006562,C00470,S002023,checkout,2025-05-08 09:14:00
E0006563,C01538,S002024,page_view,2025-06-07 09:00:00
E0006564,C01538,S002024,product_view,2025-06-07 09:10:00
E0006565,C00877,S002025,page_view,2024-02-17 09:00:00
E0006566,C00877,S002025,product_view,2024-02-17 09:02:00
E0006567,C01819,S002026,page_view,2025-08-02 09:00:00
E0006568,C01819,S002026,product_view,2025-08-02 09:10:00
E0006569,C01582,S002027,page_view,2025-10-16 09:00:00
E0006570,C01582,S002027,product_view,2025-10-16 09:12:00
E0006571,C00376,S002028,page_view,2024-09-18 09:00:00
E0006572,C00376,S002028,product_view,2024-09-18 09:01:00
E0006573,C00376,S002028,add_to_cart,2024-09-18 09:02:00
E0006574,C01310,S002029,page_view,2025-04-21 09:00:00
E0006575,C01310,S002029,product_view,2025-04-21 09:10:00
E0006576,C01310,S002029,add_to_cart,2025-04-21 09:11:00
E0006577,C01310,S002029,checkout,2025-04-21 09:18:00
E0006578,C01310,S002029,purchase,2025-04-21 09:19:00
E0006579,C01080,S002030,page_view,2025-01-13 09:00:00
E0006580,C01080,S002030,product_view,2025-01-13 09:15:00
E0006581,C01080,S002030,add_to_cart,2025-01-13 09:24:00
E0006582,C01080,S002030,checkout,2025-01-13 09:28:00
E0006583,C01151,S002031,page_view,2025-04-04 09:00:00
E0006584,C01151,S002031,product_view,2025-04-04 09:06:00
E0006585,C01151,S002031,add_to_cart,2025-04-04 09:14:00
E0006586,C01151,S002031,checkout,2025-04-04 09:27:00
E0006587,C00716,S002032,page_view,2024-10-26 09:00:00
E0006588,C00716,S002032,product_view,2024-10-26 09:15:00
E0006589,C00716,S002032,add_to_cart,2024-10-26 09:25:00
E0006590,C00716,S002032,checkout,2024-10-26 09:26:00
E0006591,C00788,S002033,page_view,2025-06-26 09:00:00
E0006592,C00788,S002033,product_view,2025-06-26 09:03:00
E0006593,C00788,S002033,add_to_cart,2025-06-26 09:09:00
E0006594,C00788,S002033,checkout,2025-06-26 09:14:00
E0006595,C00788,S002033,purchase,2025-06-26 09:22:00
E0006596,C01653,S002034,page_view,2025-12-10 09:00:00
E0006597,C01653,S002034,product_view,2025-12-10 09:15:00
E0006598,C01653,S002034,add_to_cart,2025-12-10 09:24:00
E0006599,C01653,S002034,checkout,2025-12-10 09:38:00
E0006600,C01653,S002034,purchase,2025-12-10 09:51:00
E0006601,C00477,S002035,page_view,2024-02-28 09:00:00
E0006602,C00477,S002035,product_view,2024-02-28 09:13:00
E0006603,C00477,S002035,add_to_cart,2024-02-28 09:19:00
E0006604,C00477,S002035,checkout,2024-02-28 09:28:00
E0006605,C00477,S002035,purchase,2024-02-28 09:36:00
E0006606,C01220,S002036,page_view,2024-09-24 09:00:00
E0006607,C01220,S002036,product_view,2024-09-24 09:06:00
E0006608,C01220,S002036,add_to_cart,2024-09-24 09:20:00
E0006609,C01220,S002036,checkout,2024-09-24 09:30:00
E0006610,C01220,S002036,purchase,2024-09-24 09:41:00
E0006611,C00846,S002037,page_view,2025-05-08 09:00:00
E0006612,C00846,S002037,product_view,2025-05-08 09:02:00
E0006613,C00846,S002037,add_to_cart,2025-05-08 09:13:00
E0006614,C00689,S002038,page_view,2024-06-24 09:00:00
E0006615,C00689,S002038,product_view,2024-06-24 09:04:00
E0006616,C00018,S002039,page_view,2024-05-30 09:00:00
E0006617,C00018,S002039,product_view,2024-05-30 09:12:00
E0006618,C00018,S002039,add_to_cart,2024-05-30 09:25:00
E0006619,C00018,S002039,checkout,2024-05-30 09:35:00
E0006620,C01642,S002040,page_view,2025-07-26 09:00:00
E0006621,C01642,S002040,product_view,2025-07-26 09:14:00
E0006622,C00418,S002041,page_view,2024-07-04 09:00:00
E0006623,C00418,S002041,product_view,2024-07-04 09:01:00
E0006624,C00418,S002041,add_to_cart,2024-07-04 09:05:00
E0006625,C00418,S002041,checkout,2024-07-04 09:09:00
E0006626,C00639,S002042,page_view,2025-02-21 09:00:00
E0006627,C00639,S002042,product_view,2025-02-21 09:05:00
E0006628,C00639,S002042,add_to_cart,2025-02-21 09:07:00
E0006629,C01156,S002043,page_view,2025-11-03 09:00:00
E0006630,C01156,S002043,product_view,2025-11-03 09:05:00
E0006631,C01010,S002044,page_view,2024-12-01 09:00:00
E0006632,C01010,S002044,product_view,2024-12-01 09:09:00
E0006633,C01010,S002044,add_to_cart,2024-12-01 09:16:00
E0006634,C01453,S002045,page_view,2025-06-20 09:00:00
E0006635,C01453,S002045,product_view,2025-06-20 09:15:00
E0006636,C00188,S002046,page_view,2025-04-12 09:00:00
E0006637,C00188,S002046,product_view,2025-04-12 09:02:00
E0006638,C00509,S002047,page_view,2025-12-24 09:00:00
E0006639,C00509,S002047,product_view,2025-12-24 09:08:00
E0006640,C00542,S002048,page_view,2025-02-25 09:00:00
E0006641,C00542,S002048,product_view,2025-02-25 09:14:00
E0006642,C00542,S002048,add_to_cart,2025-02-25 09:15:00
E0006643,C00542,S002048,checkout,2025-02-25 09:23:00
E0006644,C00542,S002048,purchase,2025-02-25 09:27:00
E0006645,C00853,S002049,page_view,2025-08-07 09:00:00
E0006646,C00853,S002049,product_view,2025-08-07 09:13:00
E0006647,C00853,S002049,add_to_cart,2025-08-07 09:19:00
E0006648,C01898,S002050,page_view,2024-02-18 09:00:00
E0006649,C01898,S002050,product_view,2024-02-18 09:02:00
E0006650,C01898,S002050,add_to_cart,2024-02-18 09:09:00
E0006651,C01898,S002050,checkout,2024-02-18 09:24:00
E0006652,C01898,S002050,purchase,2024-02-18 09:32:00
E0006653,C01412,S002051,page_view,2025-04-18 09:00:00
E0006654,C01412,S002051,product_view,2025-04-18 09:01:00
E0006655,C01290,S002052,page_view,2025-11-22 09:00:00
E0006656,C01290,S002052,product_view,2025-11-22 09:12:00
E0006657,C01290,S002052,add_to_cart,2025-11-22 09:19:00
E0006658,C01290,S002052,checkout,2025-11-22 09:21:00
E0006659,C01079,S002053,page_view,2024-12-12 09:00:00
E0006660,C01079,S002053,product_view,2024-12-12 09:13:00
E0006661,C01024,S002054,page_view,2024-03-04 09:00:00
E0006662,C01024,S002054,product_view,2024-03-04 09:14:00
E0006663,C01024,S002054,add_to_cart,2024-03-04 09:15:00
E0006664,C01485,S002055,page_view,2024-04-29 09:00:00
E0006665,C01485,S002055,product_view,2024-04-29 09:03:00
E0006666,C01485,S002055,add_to_cart,2024-04-29 09:12:00
E0006667,C01485,S002055,checkout,2024-04-29 09:26:00
E0006668,C00197,S002056,page_view,2024-02-06 09:00:00
E0006669,C00197,S002056,product_view,2024-02-06 09:02:00
E0006670,C01873,S002057,page_view,2025-07-13 09:00:00
E0006671,C01873,S002057,product_view,2025-07-13 09:15:00
E0006672,C01873,S002057,add_to_cart,2025-07-13 09:22:00
E0006673,C01205,S002058,page_view,2024-04-24 09:00:00
E0006674,C01205,S002058,product_view,2024-04-24 09:01:00
E0006675,C01205,S002058,add_to_cart,2024-04-24 09:16:00
E0006676,C01205,S002058,checkout,2024-04-24 09:26:00
E0006677,C01205,S002058,purchase,2024-04-24 09:34:00
E0006678,C00226,S002059,page_view,2024-10-15 09:00:00
E0006679,C00226,S002059,product_view,2024-10-15 09:10:00
E0006680,C00226,S002059,add_to_cart,2024-10-15 09:12:00
E0006681,C00226,S002059,checkout,2024-10-15 09:25:00
E0006682,C00226,S002059,purchase,2024-10-15 09:29:00
E0006683,C00311,S002060,page_view,2025-01-06 09:00:00
E0006684,C00311,S002060,product_view,2025-01-06 09:02:00
E0006685,C00311,S002060,add_to_cart,2025-01-06 09:07:00
E0006686,C00311,S002060,checkout,2025-01-06 09:22:00
E0006687,C00311,S002060,purchase,2025-01-06 09:32:00
E0006688,C00249,S002061,page_view,2025-03-19 09:00:00
E0006689,C00249,S002061,product_view,2025-03-19 09:08:00
E0006690,C00249,S002061,add_to_cart,2025-03-19 09:10:00
E0006691,C01604,S002062,page_view,2024-06-08 09:00:00
E0006692,C01604,S002062,product_view,2024-06-08 09:14:00
E0006693,C01669,S002063,page_view,2025-09-01 09:00:00
E0006694,C01669,S002063,product_view,2025-09-01 09:07:00
E0006695,C01669,S002063,add_to_cart,2025-09-01 09:08:00
E0006696,C01514,S002064,page_view,2024-06-09 09:00:00
E0006697,C01514,S002064,product_view,2024-06-09 09:15:00
E0006698,C01514,S002064,add_to_cart,2024-06-09 09:29:00
E0006699,C00667,S002065,page_view,2024-09-26 09:00:00
E0006700,C00667,S002065,product_view,2024-09-26 09:11:00
E0006701,C00667,S002065,add_to_cart,2024-09-26 09:17:00
E0006702,C00667,S002065,checkout,2024-09-26 09:23:00
E0006703,C01803,S002066,page_view,2024-06-23 09:00:00
E0006704,C01803,S002066,product_view,2024-06-23 09:05:00
E0006705,C01803,S002066,add_to_cart,2024-06-23 09:10:00
E0006706,C01803,S002066,checkout,2024-06-23 09:13:00
E0006707,C01803,S002066,purchase,2024-06-23 09:17:00
E0006708,C01351,S002067,page_view,2025-04-19 09:00:00
E0006709,C01351,S002067,product_view,2025-04-19 09:11:00
E0006710,C01351,S002067,add_to_cart,2025-04-19 09:20:00
E0006711,C01351,S002067,checkout,2025-04-19 09:22:00
E0006712,C00317,S002068,page_view,2024-01-18 09:00:00
E0006713,C00317,S002068,product_view,2024-01-18 09:07:00
E0006714,C00317,S002068,add_to_cart,2024-01-18 09:11:00
E0006715,C00482,S002069,page_view,2024-04-18 09:00:00
E0006716,C00482,S002069,product_view,2024-04-18 09:13:00
E0006717,C00482,S002069,add_to_cart,2024-04-18 09:21:00
E0006718,C00482,S002069,checkout,2024-04-18 09:33:00
E0006719,C01061,S002070,page_view,2024-06-20 09:00:00
E0006720,C01061,S002070,product_view,2024-06-20 09:03:00
E0006721,C01061,S002070,add_to_cart,2024-06-20 09:11:00
E0006722,C01061,S002070,checkout,2024-06-20 09:19:00
E0006723,C01887,S002071,page_view,2024-11-02 09:00:00
E0006724,C01887,S002071,product_view,2024-11-02 09:10:00
E0006725,C01887,S002071,add_to_cart,2024-11-02 09:11:00
E0006726,C00802,S002072,page_view,2025-04-04 09:00:00
E0006727,C00802,S002072,product_view,2025-04-04 09:13:00
E0006728,C00802,S002072,add_to_cart,2025-04-04 09:16:00
E0006729,C00802,S002072,checkout,2025-04-04 09:17:00
E0006730,C00802,S002072,purchase,2025-04-04 09:30:00
E0006731,C01333,S002073,page_view,2024-11-15 09:00:00
E0006732,C01333,S002073,product_view,2024-11-15 09:14:00
E0006733,C01333,S002073,add_to_cart,2024-11-15 09:16:00
E0006734,C01623,S002074,page_view,2025-05-19 09:00:00
E0006735,C01623,S002074,product_view,2025-05-19 09:02:00
E0006736,C01623,S002074,add_to_cart,2025-05-19 09:07:00
E0006737,C00527,S002075,page_view,2024-11-24 09:00:00
E0006738,C00527,S002075,product_view,2024-11-24 09:11:00
E0006739,C00527,S002075,add_to_cart,2024-11-24 09:16:00
E0006740,C00527,S002075,checkout,2024-11-24 09:31:00
E0006741,C00527,S002075,purchase,2024-11-24 09:39:00
E0006742,C01670,S002076,page_view,2025-10-10 09:00:00
E0006743,C01670,S002076,product_view,2025-10-10 09:08:00
E0006744,C00954,S002077,page_view,2025-05-29 09:00:00
E0006745,C00954,S002077,product_view,2025-05-29 09:12:00
E0006746,C00954,S002077,add_to_cart,2025-05-29 09:23:00
E0006747,C00954,S002077,checkout,2025-05-29 09:32:00
E0006748,C00954,S002077,purchase,2025-05-29 09:40:00
E0006749,C01591,S002078,page_view,2024-06-26 09:00:00
E0006750,C01591,S002078,product_view,2024-06-26 09:13:00
E0006751,C01591,S002078,add_to_cart,2024-06-26 09:20:00
E0006752,C01503,S002079,page_view,2025-07-01 09:00:00
E0006753,C01503,S002079,product_view,2025-07-01 09:11:00
E0006754,C01503,S002079,add_to_cart,2025-07-01 09:19:00
E0006755,C01503,S002079,checkout,2025-07-01 09:32:00
E0006756,C00878,S002080,page_view,2025-12-06 09:00:00
E0006757,C00878,S002080,product_view,2025-12-06 09:05:00
E0006758,C00878,S002080,add_to_cart,2025-12-06 09:10:00
E0006759,C00878,S002080,checkout,2025-12-06 09:14:00
E0006760,C00878,S002080,purchase,2025-12-06 09:15:00
E0006761,C01741,S002081,page_view,2024-11-03 09:00:00
E0006762,C01741,S002081,product_view,2024-11-03 09:04:00
E0006763,C01741,S002081,add_to_cart,2024-11-03 09:10:00
E0006764,C01741,S002081,checkout,2024-11-03 09:25:00
E0006765,C01875,S002082,page_view,2024-07-25 09:00:00
E0006766,C01875,S002082,product_view,2024-07-25 09:09:00
E0006767,C01875,S002082,add_to_cart,2024-07-25 09:12:00
E0006768,C00510,S002083,page_view,2024-11-08 09:00:00
E0006769,C00510,S002083,product_view,2024-11-08 09:13:00
E0006770,C00715,S002084,page_view,2025-01-31 09:00:00
E0006771,C00715,S002084,product_view,2025-01-31 09:07:00
E0006772,C00715,S002084,add_to_cart,2025-01-31 09:10:00
E0006773,C00715,S002084,checkout,2025-01-31 09:23:00
E0006774,C00715,S002084,purchase,2025-01-31 09:33:00
E0006775,C00748,S002085,page_view,2025-05-10 09:00:00
E0006776,C00748,S002085,product_view,2025-05-10 09:11:00
E0006777,C00748,S002085,add_to_cart,2025-05-10 09:21:00
E0006778,C00748,S002085,checkout,2025-05-10 09:24:00
E0006779,C00748,S002085,purchase,2025-05-10 09:37:00
E0006780,C01121,S002086,page_view,2024-01-01 09:00:00
E0006781,C01121,S002086,product_view,2024-01-01 09:02:00
E0006782,C01121,S002086,add_to_cart,2024-01-01 09:15:00
E0006783,C01623,S002087,page_view,2025-09-18 09:00:00
E0006784,C01623,S002087,product_view,2025-09-18 09:02:00
E0006785,C01623,S002087,add_to_cart,2025-09-18 09:13:00
E0006786,C00637,S002088,page_view,2024-04-01 09:00:00
E0006787,C00637,S002088,product_view,2024-04-01 09:02:00
E0006788,C00637,S002088,add_to_cart,2024-04-01 09:08:00
E0006789,C00780,S002089,page_view,2024-06-06 09:00:00
E0006790,C00780,S002089,product_view,2024-06-06 09:04:00
E0006791,C00780,S002089,add_to_cart,2024-06-06 09:08:00
E0006792,C00780,S002089,checkout,2024-06-06 09:11:00
E0006793,C00948,S002090,page_view,2025-02-18 09:00:00
E0006794,C00948,S002090,product_view,2025-02-18 09:06:00
E0006795,C00414,S002091,page_view,2025-09-06 09:00:00
E0006796,C00414,S002091,product_view,2025-09-06 09:08:00
E0006797,C01817,S002092,page_view,2025-03-25 09:00:00
E0006798,C01817,S002092,product_view,2025-03-25 09:14:00
E0006799,C01817,S002092,add_to_cart,2025-03-25 09:27:00
E0006800,C01644,S002093,page_view,2025-01-14 09:00:00
E0006801,C01644,S002093,product_view,2025-01-14 09:02:00
E0006802,C01644,S002093,add_to_cart,2025-01-14 09:12:00
E0006803,C01320,S002094,page_view,2025-08-15 09:00:00
E0006804,C01320,S002094,product_view,2025-08-15 09:14:00
E0006805,C00285,S002095,page_view,2025-04-15 09:00:00
E0006806,C00285,S002095,product_view,2025-04-15 09:08:00
E0006807,C00769,S002096,page_view,2024-12-09 09:00:00
E0006808,C00769,S002096,product_view,2024-12-09 09:07:00
E0006809,C00769,S002096,add_to_cart,2024-12-09 09:10:00
E0006810,C00769,S002096,checkout,2024-12-09 09:17:00
E0006811,C01297,S002097,page_view,2025-06-22 09:00:00
E0006812,C01297,S002097,product_view,2025-06-22 09:03:00
E0006813,C01297,S002097,add_to_cart,2025-06-22 09:07:00
E0006814,C00912,S002098,page_view,2025-03-03 09:00:00
E0006815,C00912,S002098,product_view,2025-03-03 09:12:00
E0006816,C00634,S002099,page_view,2024-09-09 09:00:00
E0006817,C00634,S002099,product_view,2024-09-09 09:02:00
E0006818,C01761,S002100,page_view,2025-09-03 09:00:00
E0006819,C01761,S002100,product_view,2025-09-03 09:09:00
E0006820,C01761,S002100,add_to_cart,2025-09-03 09:24:00
E0006821,C00546,S002101,page_view,2024-07-09 09:00:00
E0006822,C00546,S002101,product_view,2024-07-09 09:07:00
E0006823,C00453,S002102,page_view,2024-02-01 09:00:00
E0006824,C00453,S002102,product_view,2024-02-01 09:13:00
E0006825,C00782,S002103,page_view,2024-04-24 09:00:00
E0006826,C00782,S002103,product_view,2024-04-24 09:05:00
E0006827,C00782,S002103,add_to_cart,2024-04-24 09:14:00
E0006828,C00782,S002103,checkout,2024-04-24 09:28:00
E0006829,C00782,S002103,purchase,2024-04-24 09:37:00
E0006830,C00616,S002104,page_view,2025-12-26 09:00:00
E0006831,C00616,S002104,product_view,2025-12-26 09:12:00
E0006832,C00616,S002104,add_to_cart,2025-12-26 09:21:00
E0006833,C00637,S002105,page_view,2024-02-22 09:00:00
E0006834,C00637,S002105,product_view,2024-02-22 09:06:00
E0006835,C00637,S002105,add_to_cart,2024-02-22 09:17:00
E0006836,C00637,S002105,checkout,2024-02-22 09:21:00
E0006837,C01797,S002106,page_view,2024-12-10 09:00:00
E0006838,C01797,S002106,product_view,2024-12-10 09:03:00
E0006839,C01797,S002106,add_to_cart,2024-12-10 09:13:00
E0006840,C00626,S002107,page_view,2024-12-07 09:00:00
E0006841,C00626,S002107,product_view,2024-12-07 09:14:00
E0006842,C00626,S002107,add_to_cart,2024-12-07 09:29:00
E0006843,C00626,S002107,checkout,2024-12-07 09:39:00
E0006844,C00626,S002107,purchase,2024-12-07 09:42:00
E0006845,C01418,S002108,page_view,2024-10-29 09:00:00
E0006846,C01418,S002108,product_view,2024-10-29 09:01:00
E0006847,C00044,S002109,page_view,2024-01-10 09:00:00
E0006848,C00044,S002109,product_view,2024-01-10 09:02:00
E0006849,C00044,S002109,add_to_cart,2024-01-10 09:12:00
E0006850,C01700,S002110,page_view,2025-04-29 09:00:00
E0006851,C01700,S002110,product_view,2025-04-29 09:08:00
E0006852,C00428,S002111,page_view,2025-08-02 09:00:00
E0006853,C00428,S002111,product_view,2025-08-02 09:12:00
E0006854,C00428,S002111,add_to_cart,2025-08-02 09:13:00
E0006855,C00428,S002111,checkout,2025-08-02 09:21:00
E0006856,C01912,S002112,page_view,2024-05-11 09:00:00
E0006857,C01912,S002112,product_view,2024-05-11 09:12:00
E0006858,C01912,S002112,add_to_cart,2024-05-11 09:15:00
E0006859,C00694,S002113,page_view,2024-09-04 09:00:00
E0006860,C00694,S002113,product_view,2024-09-04 09:15:00
E0006861,C01528,S002114,page_view,2025-11-18 09:00:00
E0006862,C01528,S002114,product_view,2025-11-18 09:11:00
E0006863,C00720,S002115,page_view,2024-07-19 09:00:00
E0006864,C00720,S002115,product_view,2024-07-19 09:10:00
E0006865,C01310,S002116,page_view,2025-01-13 09:00:00
E0006866,C01310,S002116,product_view,2025-01-13 09:07:00
E0006867,C01310,S002116,add_to_cart,2025-01-13 09:15:00
E0006868,C01310,S002116,checkout,2025-01-13 09:23:00
E0006869,C01674,S002117,page_view,2025-01-02 09:00:00
E0006870,C01674,S002117,product_view,2025-01-02 09:03:00
E0006871,C01674,S002117,add_to_cart,2025-01-02 09:12:00
E0006872,C01674,S002117,checkout,2025-01-02 09:20:00
E0006873,C00195,S002118,page_view,2024-04-29 09:00:00
E0006874,C00195,S002118,product_view,2024-04-29 09:02:00
E0006875,C00195,S002118,add_to_cart,2024-04-29 09:04:00
E0006876,C01142,S002119,page_view,2024-07-19 09:00:00
E0006877,C01142,S002119,product_view,2024-07-19 09:07:00
E0006878,C01142,S002119,add_to_cart,2024-07-19 09:12:00
E0006879,C00690,S002120,page_view,2024-03-29 09:00:00
E0006880,C00690,S002120,product_view,2024-03-29 09:06:00
E0006881,C01133,S002121,page_view,2025-05-22 09:00:00
E0006882,C01133,S002121,product_view,2025-05-22 09:15:00
E0006883,C01133,S002121,add_to_cart,2025-05-22 09:17:00
E0006884,C01948,S002122,page_view,2025-12-01 09:00:00
E0006885,C01948,S002122,product_view,2025-12-01 09:15:00
E0006886,C01948,S002122,add_to_cart,2025-12-01 09:21:00
E0006887,C01948,S002122,checkout,2025-12-01 09:32:00
E0006888,C00116,S002123,page_view,2024-12-24 09:00:00
E0006889,C00116,S002123,product_view,2024-12-24 09:13:00
E0006890,C00116,S002123,add_to_cart,2024-12-24 09:22:00
E0006891,C00116,S002123,checkout,2024-12-24 09:35:00
E0006892,C01478,S002124,page_view,2025-05-10 09:00:00
E0006893,C01478,S002124,product_view,2025-05-10 09:04:00
E0006894,C01379,S002125,page_view,2024-07-25 09:00:00
E0006895,C01379,S002125,product_view,2024-07-25 09:14:00
E0006896,C01379,S002125,add_to_cart,2024-07-25 09:16:00
E0006897,C01379,S002125,checkout,2024-07-25 09:17:00
E0006898,C01126,S002126,page_view,2025-03-06 09:00:00
E0006899,C01126,S002126,product_view,2025-03-06 09:11:00
E0006900,C01126,S002126,add_to_cart,2025-03-06 09:23:00
E0006901,C01366,S002127,page_view,2025-12-12 09:00:00
E0006902,C01366,S002127,product_view,2025-12-12 09:08:00
E0006903,C00814,S002128,page_view,2025-11-04 09:00:00
E0006904,C00814,S002128,product_view,2025-11-04 09:08:00
E0006905,C00814,S002128,add_to_cart,2025-11-04 09:09:00
E0006906,C00814,S002128,checkout,2025-11-04 09:17:00
E0006907,C00814,S002128,purchase,2025-11-04 09:29:00
E0006908,C00770,S002129,page_view,2025-09-22 09:00:00
E0006909,C00770,S002129,product_view,2025-09-22 09:10:00
E0006910,C00770,S002129,add_to_cart,2025-09-22 09:25:00
E0006911,C00770,S002129,checkout,2025-09-22 09:37:00
E0006912,C00770,S002129,purchase,2025-09-22 09:51:00
E0006913,C01764,S002130,page_view,2024-10-08 09:00:00
E0006914,C01764,S002130,product_view,2024-10-08 09:05:00
E0006915,C01764,S002130,add_to_cart,2024-10-08 09:10:00
E0006916,C01569,S002131,page_view,2024-03-26 09:00:00
E0006917,C01569,S002131,product_view,2024-03-26 09:02:00
E0006918,C01569,S002131,add_to_cart,2024-03-26 09:15:00
E0006919,C01975,S002132,page_view,2024-01-30 09:00:00
E0006920,C01975,S002132,product_view,2024-01-30 09:03:00
E0006921,C01061,S002133,page_view,2024-02-12 09:00:00
E0006922,C01061,S002133,product_view,2024-02-12 09:07:00
E0006923,C01061,S002133,add_to_cart,2024-02-12 09:18:00
E0006924,C00838,S002134,page_view,2024-09-12 09:00:00
E0006925,C00838,S002134,product_view,2024-09-12 09:03:00
E0006926,C00838,S002134,add_to_cart,2024-09-12 09:09:00
E0006927,C00352,S002135,page_view,2024-05-28 09:00:00
E0006928,C00352,S002135,product_view,2024-05-28 09:10:00
E0006929,C00352,S002135,add_to_cart,2024-05-28 09:17:00
E0006930,C01424,S002136,page_view,2024-03-04 09:00:00
E0006931,C01424,S002136,product_view,2024-03-04 09:14:00
E0006932,C01271,S002137,page_view,2025-06-11 09:00:00
E0006933,C01271,S002137,product_view,2025-06-11 09:08:00
E0006934,C00593,S002138,page_view,2025-11-28 09:00:00
E0006935,C00593,S002138,product_view,2025-11-28 09:06:00
E0006936,C00593,S002138,add_to_cart,2025-11-28 09:11:00
E0006937,C00951,S002139,page_view,2025-10-23 09:00:00
